asset_name,asset_category,description,model,serial_number,date_of_acquisition,age_at_time_of_acquisition,purchase_value,depreciation_percentage,lpo_number,dig_funder_name,project_name,acquisition_name,current_condition,date_of_disposal,comments
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM13C1Z8,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM0ZPZ67,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM13AQXZ,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM13AQZY,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM13C1ZC,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM0ZPZ3E,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM0ZPZ4Q,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM0ZPZ4V,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM0ZPZ48,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM0ZPZ5C,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM0ZPZ35,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM14YT2A,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM14YT2C,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM14YT1M,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM14YTZG,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM14YT24,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM14YT2G,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM14YT1Q,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM14YT2L,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM13AQZR,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM13AR07,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM13AQYG,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM13AQXS,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM13C1ZK,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM13AQXY,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,Neo 50t  Gen 5,GM13C209,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,S22-4e,GM13C1ZH,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Desktop Computer,Desktop Computer,Lenovo Desktop Thinkcentre,S22-4e,GM13C1Z4,2026-02-10,0.22," 80,451.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,V90F786X,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,V90F7863,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,V90F787G,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F7852,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F7856,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F7858,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F785E,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F785H,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F785P,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F785W,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F785X,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F785Y,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F785Z,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F7860,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F7861,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F7862,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F7864,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F7866,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F7867,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F7868,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F786D,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F786E,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F786H,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F786L,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F786M,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F786N,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F786P,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F786R,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F786V,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F786Y,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F7871,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F7874,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F7876,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F787B,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F787H,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F787N,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F787R,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F787V,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F7887,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F788D,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F788E,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F788G,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F788K,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F788P,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F788X,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F788Y,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F788Z,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F7893,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F789C,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F7EXT,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F7EYN,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F7EYX,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F7EYY,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F7EZ8,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90F7EZD,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90FGW66,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90FGWPL,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90FGWPM,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90FGWPR,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90FGWPW,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90FGWPX,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90FGWPY,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,SV90FGWPZ,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,V90F7865,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,S22-4e,V90F7EYL,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,Elite 650 Pro,V90FGWPT,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
Monitor,Display Monitor,Lenovo ThinkVision,Elite 650 Pro,SV90F787E,2026-02-10,0.22," 23,948.20 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00025,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00026,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00027,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00028,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00041,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00042,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00043,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00044,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00085,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00086,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00087,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00088,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00137,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00138,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00139,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00140,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00129,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00130,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00131,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00132,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00125,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00126,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00127,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00128,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00269,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
UPS,Power Backups,Mercury Elite 650 Pro Line Interactive UPS,Elite 650 Pro,250115E0650N00270,2026-02-10,0.22," 7,424.00 ",20,PO-26-00057,LVCT Health,Stawisha,Purchase,GOOD,,COMPUTERWAYS LIMITED
